MOLID	SMILES
BGC0001496_actinokineosin	CCC1C(=O)C2(C)CC(C)=CCC(OC(=O)CC1(O)O2)C(C)C(O)C(C)CC(C)=CC(C)C(O)C(C)C(=O)CC
BGC0001497_actinonin	CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO
BGC0001498_aerobactin	CC(=O)N(CCCC[C@@H](C(=O)O)NC(=O)CC(CC(=O)N[C@@H](CCCCN(C(=O)C)O)C(=O)O)(C(=O)O)O)O
BGC0001499_aerobactin	CC(=O)N(CCCC[C@@H](C(=O)O)NC(=O)CC(CC(=O)N[C@@H](CCCCN(C(=O)C)O)C(=O)O)(C(=O)O)O)O
BGC0001500_allocyclinone	CC(=O)N(CCCC[C@@H](C(=O)O)NC(=O)CC(CC(=O)N[C@@H](CCCCN(C(=O)C)O)C(=O)O)(C(=O)O)O)O
BGC0001501_ambiguine	C[C@@]1(CC[C@@]2(O)C3=C1C=CC(C)(C)C1=C3C3=C(N1)C=CC=C3C2(C)C)C=C
BGC0001502_amonabactin	N[C@@H](CCCCNC(=O)CNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
BGC0001503_amycolamycin_a	N[C@@H](CCCCNC(=O)CNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
BGC0001503_amycolamycin_b	N[C@@H](CCCCNC(=O)CNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
BGC0001504_amycomicin	N[C@@H](CCCCNC(=O)CNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
BGC0001505_anacyclamide_d8p	N[C@@H](CCCCNC(=O)CNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
BGC0001506_anantin_b1	N[C@@H](CCCCNC(=O)CNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
BGC0001506_anantin_b2	N[C@@H](CCCCNC(=O)CNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
BGC0001507_anantin_c	N[C@@H](CCCCNC(=O)CNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
BGC0001508_andrastin_a	CC1C(=O)[C@@]2(C(=C[C@@H]3[C@@]([C@@]2(C1=O)C(=O)OC)(CC[C@H]4[C@]3(CC[C@@H](C4(C)C)OC(=O)C)C=O)C)C)C
BGC0001509_anikasin	CC1C(=O)[C@@]2(C(=C[C@@H]3[C@@]([C@@]2(C1=O)C(=O)OC)(CC[C@H]4[C@]3(CC[C@@H](C4(C)C)OC(=O)C)C=O)C)C)C
BGC0001510_anisomycin	COC1=CC=C(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)C=C1
BGC0001511_ansamitocin_p-3	C[C@@H]1[C@@H]2C[C@]([C@@H](/C=C/C=C(/CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)C[C@@H]([C@]4([C@H]1O4)C)OC(=O)C(C)C)C)\C)OC)(NC(=O)O2)O
BGC0001512_anthrabenzoxocinone	CC1=CC(=CC2=C1[C@@H]3C4=C(C[C@@](O3)(O2)C)C=C5C(=C4O)C(=O)C6=C(C=C(C=C6C5(C)C)O)O)O
BGC0001513_anthrabenzoxocinone	CC1=CC(=CC2=C1[C@@H]3C4=C(C[C@@](O3)(O2)C)C=C5C(=C4O)C(=O)C6=C(C=C(C=C6C5(C)C)O)O)O
BGC0001514_aristeromycin	NC1=NC=NC2=C1N=CN2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O
BGC0001515_aspercryptins	NC1=NC=NC2=C1N=CN2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O
BGC0001516_aspergillic_acid	CCC(C)C1=CN=C(C(=O)N1O)CC(C)C
BGC0001517_asperphenamate	C1=CC=C(C=C1)C[C@@H](COC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3)NC(=O)C4=CC=CC=C4
BGC0001518_astellolide	[H][C@@]12[C@@H](CC3=C(COC3=O)[C@@]1(COC(C)=O)CCC[C@]2(C)COC(C)=O)OC(=O)C1=CC=CC=C1
BGC0001519_aurantimycin	COC[C@@H]1N(O)C(=O)[C@H]2CCCNN2C(=O)[C@@H](NC(=O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)[C@@H](OC(=O)[C@@H](C)N(O)C(=O)[C@@H]2CCCNN2C(=O)CNC1=O)C(C)C
BGC0001520_aurantinins_b-d	CC(CC(O)C(C)C(O)=O)C\C(C)=C\C=C\C=C\C1C(C)=CC2C(CCC(C)C2O[C@H]2O[C@@H](C)[C@H](O)C(=O)[C@@H]2O)C2\C1=C1\C(C)C(O)C\C\1=C(C)\C(=O)OC2=O
BGC0001521_auriculamide	CC[C@H](C)[C@H](O)C(=O)N[C@@H](CC1=CC(Cl)=C(O)C=C1)C(=O)CC
BGC0001522_auroramycin	CC[C@H](C)[C@H](O)C(=O)N[C@@H](CC1=CC(Cl)=C(O)C=C1)C(=O)CC
BGC0001523_azalomycin_f	CC1CCC(C(C(CC(C(/C=C/C=C(/C(=O)OC(C(/C=C/C=C(/C(CC(CC(CC(CC2CC(C(C(O2)(CC1O)O)O)O)OC(=O)CC(=O)O)O)O)O)\C)C)C(C)CCC/C=C/CCCN=C(N)N)\C)C)O)O)C)O
BGC0001524_barnesin_a	CC1CCC(C(C(CC(C(/C=C/C=C(/C(=O)OC(C(/C=C/C=C(/C(CC(CC(CC(CC2CC(C(C(O2)(CC1O)O)O)O)OC(=O)CC(=O)O)O)O)O)\C)C)C(C)CCC/C=C/CCCN=C(N)N)\C)C)O)O)C)O
BGC0001525_bartoloside_2	CCCCCCCCCC(Cl)CCCCCc2cc(OC1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c(CCCCCC(Cl)CCCCCC)c(O)c2C3OC[C@H](O)[C@@H](O)[C@@H]3O
BGC0001525_bartoloside_3	CCCCCCCCCCCCc2c(O)c(C1OC[C@H](O)[C@@H](O)[C@@H]1O)c(CCCCCC(Cl)CCCCCCCCC)cc2OC3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O
BGC0001525_bartoloside_4	CCCCCCCCCC(Cl)CCCCCc2c(Cl)c(OC1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c(CCCCCC(Cl)CCCCCC)c(O)c2C3OC[C@H](O)[C@@H](O)[C@@H]3O
BGC0001526_bartolosides_e	CCCCCCCCCC(Cl)CCCCCc2c(Cl)c(OC1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c(CCCCCC(Cl)CCCCCC)c(O)c2C3OC[C@H](O)[C@@H](O)[C@@H]3O
BGC0001526_bartolosides_f	CCCCCCCCCC(Cl)CCCCCc2c(Cl)c(OC1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c(CCCCCC(Cl)CCCCCC)c(O)c2C3OC[C@H](O)[C@@H](O)[C@@H]3O
BGC0001526_bartolosides_g	CCCCCCCCCC(Cl)CCCCCc2c(Cl)c(OC1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c(CCCCCC(Cl)CCCCCC)c(O)c2C3OC[C@H](O)[C@@H](O)[C@@H]3O
BGC0001526_bartolosides_h	CCCCCCCCCC(Cl)CCCCCc2c(Cl)c(OC1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c(CCCCCC(Cl)CCCCCC)c(O)c2C3OC[C@H](O)[C@@H](O)[C@@H]3O
BGC0001526_bartolosides_i	CCCCCCCCCC(Cl)CCCCCc2c(Cl)c(OC1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c(CCCCCC(Cl)CCCCCC)c(O)c2C3OC[C@H](O)[C@@H](O)[C@@H]3O
BGC0001526_bartolosides_j	CCCCCCCCCC(Cl)CCCCCc2c(Cl)c(OC1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c(CCCCCC(Cl)CCCCCC)c(O)c2C3OC[C@H](O)[C@@H](O)[C@@H]3O
BGC0001526_bartolosides_k	CCCCCCCCCC(Cl)CCCCCc2c(Cl)c(OC1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c(CCCCCC(Cl)CCCCCC)c(O)c2C3OC[C@H](O)[C@@H](O)[C@@H]3O
BGC0001527_basidioferrin	CC(=O)N(O)CCCC(N)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)O
BGC0001528_betaestacin	CC(=O)N(O)CCCC(N)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)O
BGC0001529_bezastatin_derivates_	CC(=O)N(O)CCCC(N)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)O
BGC0001530_bicyclomycin	[H][C@](O)([C@@](C)(O)CO)[C@@]12NC(=O)[C@@](O)(NC1=O)C(=C)CCO2
BGC0001531_bisucaberin_b	NCCCCCNC(=O)CCC(=O)N(O)CCCCCN(O)C(=O)CCC(O)=O
BGC0001532_bogorol	[H][C@](NC(=O)[C@@H](CCCN)NC(=O)C(CC(C)C)NC(=O)C(\NC(=O)[C@@H](O)[C@@H](C)CC)=C/C)([C@@H](C)CC)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)NC(CCCCN)C(=O)N[C@@H](C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)NC(CC(C)C)C(=O)N[C@H](CO)C(C)C
BGC0001533_borrelidin	[H][C@]1(CCC[C@H]1C(O)=O)[C@]1([H])C\C=C\C=C(C#N)/[C@H](O)[C@@H](C)C[C@H](C)C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O1
BGC0001534_branched-chain_fatty_acids	[H][C@]1(CCC[C@H]1C(O)=O)[C@]1([H])C\C=C\C=C(C#N)/[C@H](O)[C@@H](C)C[C@H](C)C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O1
BGC0001535_branched-chain_fatty_acids	[H][C@]1(CCC[C@H]1C(O)=O)[C@]1([H])C\C=C\C=C(C#N)/[C@H](O)[C@@H](C)C[C@H](C)C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O1
BGC0001536_brevicidine	[H][C@]1(CCC[C@H]1C(O)=O)[C@]1([H])C\C=C\C=C(C#N)/[C@H](O)[C@@H](C)C[C@H](C)C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O1
BGC0001537_butyrolactol_a	CC(CC=CC=CCCC=CC=CCCC(C)(C)C)C(O)C(O)C(O)C(O)C(O)C1OC(=O)C(O)C1O
BGC0001538_caboxamycin	OC(=O)C1=CC=CC2=C1N=C(O2)C1=C(O)C=CC=C1
BGC0001539_cattlecin	OC(=O)C1=CC=CC2=C1N=C(O2)C1=C(O)C=CC=C1
BGC0001540_cc-1065	CC1=CNC2=C1[C@@]34C[C@@H]3CN(C4=CC2=O)C(=O)C5=CC6=C7CCN(C7=C(C(=C6N5)OC)O)C(=O)C8=CC9=C1CCN(C1=C(C(=C9N8)OC)O)C(=O)N
BGC0001541_cercosporin	COC1=C(C[C@H](C)O)C2=C3C(C[C@H](C)O)=C(OC)C(=O)C4=C3C3=C(OCOC5=C3C2=C(C(O)=C5)C1=O)C=C4O
BGC0001542_cercosporin	C[C@H](CC1=C(C(=C2C(=O)C=C3C4=C5C(=CC(=O)C6=C(C(=C(C(=C56)C1=C42)C[C@@H](C)O)OC)O)OCO3)O)OC)O
BGC0001543_chejuenolide_a	C[C@@H]1[C@@H](NC(C)=O)\C=C(/C)\C=C\[C@H](O)C\C=C(/C)\C=C\[C@@H](O)C\C=C(C)\C1=O
BGC0001543_chejuenolide_b	C[C@H]1[C@@H](NC(C)=O)\C=C(/C)\C=C\[C@H](O)C\C=C(/C)\C=C\[C@@H](O)C\C=C(C)\C1=O
BGC0001544_chlorflavonin	COC1=C(C2=C(C(=C1)O)C(=O)C(=C(O2)C3=C(C(=CC=C3)Cl)O)OC)OC
BGC0001545_chrysogine	C[C@H](O)C1=NC2=C(C=CC=C2)C(=O)N1
BGC0001546_chuangxinmycin	C[C@@H]1[C@@H](SC2=CC=CC3=C2C1=CN3)C(=O)O
BGC0001547_citreohybridonol	C[C@@H]1[C@@H](SC2=CC=CC3=C2C1=CN3)C(=O)O
BGC0001548_citrulassin_a	C[C@@H]1[C@@H](SC2=CC=CC3=C2C1=CN3)C(=O)O
BGC0001549_citrulassin_b	C[C@@H]1[C@@H](SC2=CC=CC3=C2C1=CN3)C(=O)O
BGC0001550_citrulassin_d	C[C@@H]1[C@@H](SC2=CC=CC3=C2C1=CN3)C(=O)O
BGC0001551_citrulassin_e	C[C@@H]1[C@@H](SC2=CC=CC3=C2C1=CN3)C(=O)O
BGC0001552_citrulassin_f	C[C@@H]1[C@@H](SC2=CC=CC3=C2C1=CN3)C(=O)O
BGC0001553_clifednamide	C[C@@H]1[C@@H](SC2=CC=CC3=C2C1=CN3)C(=O)O
BGC0001554_coenzyme_f430	C[C@@]12CC(=O)N[C@@]13C[C@H]4[C@H]([C@](C(=N4)C[C@@H]5[C@H]([C@@H]6CCC(=O)/C(=C/7\[C@H]([C@@H](/C(=C/C(=N3)[C@H]2CCC(=O)O)/[N-]7)CC(=O)O)CCC(=O)O)/C6=N5)CC(=O)O)(C)CC(=O)N)CCC(=O)O.[Ni]
BGC0001555_colicin_v	C[C@@]12CC(=O)N[C@@]13C[C@H]4[C@H]([C@](C(=N4)C[C@@H]5[C@H]([C@@H]6CCC(=O)/C(=C/7\[C@H]([C@@H](/C(=C/C(=N3)[C@H]2CCC(=O)O)/[N-]7)CC(=O)O)CCC(=O)O)/C6=N5)CC(=O)O)(C)CC(=O)N)CCC(=O)O.[Ni]
BGC0001556_combamide	C[C@@]12CC(=O)N[C@@]13C[C@H]4[C@H]([C@](C(=N4)C[C@@H]5[C@H]([C@@H]6CCC(=O)/C(=C/7\[C@H]([C@@H](/C(=C/C(=N3)[C@H]2CCC(=O)O)/[N-]7)CC(=O)O)CCC(=O)O)/C6=N5)CC(=O)O)(C)CC(=O)N)CCC(=O)O.[Ni]
BGC0001557_cornexistin	CCC[C@H]1[C@H](C(=O)C[C@H](/C(=C/C)/CC2=C1C(=O)OC2=O)O)O
BGC0001558_cosmomycin_c	CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C(O)=C2[C@H]1O[C@H]1C[C@@H]([C@H](O[C@H]2CC[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O2)[C@H](C)O1)N(C)C)C(=O)C1=C(C(O)=CC=C1)C3=O
BGC0001558_cosmomycin_d	CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C(O)=C2[C@H]1O[C@H]1C[C@@H]([C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O2)[C@H](C)O1)N(C)C)C(=O)C1=C(C(O)=CC=C1)C3=O
BGC0001559_crocagin_a	CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C(O)=C2[C@H]1O[C@H]1C[C@@H]([C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O2)[C@H](C)O1)N(C)C)C(=O)C1=C(C(O)=CC=C1)C3=O
BGC0001559_crocagin_b	CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C(O)=C2[C@H]1O[C@H]1C[C@@H]([C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O2)[C@H](C)O1)N(C)C)C(=O)C1=C(C(O)=CC=C1)C3=O
BGC0001560_cryptomaldamide	CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C(O)=C2[C@H]1O[C@H]1C[C@@H]([C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]4CC[C@H](O)[C@H](C)O4)[C@H](C)O2)[C@H](C)O1)N(C)C)C(=O)C1=C(C(O)=CC=C1)C3=O
BGC0001561_curacomycin	CC[C@H](C)[C@@H]3NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](Cc1c[nH]c2ccc(Cl)cc12)NC(=O)C(C(O)C(N)=O)NC(=O)[C@H](CCCN)NC3=O
BGC0001562_curacomycin	CC[C@H](C)[C@@H]3NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](Cc1c[nH]c2ccc(Cl)cc12)NC(=O)C(C(O)C(N)=O)NC(=O)[C@H](CCCN)NC3=O
BGC0001563_curvupallides	CON1C(=C)C2=C([C@H](O)[C@@H](O)[C@@H](O2)\C=C\C=C\C)C1=O
BGC0001564_cusperin	CON1C(=C)C2=C([C@H](O)[C@@H](O)[C@@H](O2)\C=C\C=C\C)C1=O
BGC0001565_cyclosporin_c	C/C=C/C[C@@H](C)[C@H]([C@H]1C(=O)N[C@H](C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)[C@@H](C)O)O
BGC0001566_cylindrocyclophane	CCCC[C@@H]1CCCC[C@H]([C@@H](C2=CC(=C([C@@H](CCCC[C@H]([C@@H](C3=CC(=C1C(=C3)O)O)O)C)CCCC)C(=C2)O)O)O)C
BGC0001567_cysteoamide	CCCC[C@@H]1CCCC[C@H]([C@@H](C2=CC(=C([C@@H](CCCC[C@H]([C@@H](C3=CC(=C1C(=C3)O)O)O)C)CCCC)C(=C2)O)O)O)C
BGC0001568_cytorhodin	CCC1(CC(C2=C(C3=C(C(=C2C1)O)C(=O)C4=C(C3=O)C=CC=C4O)O)OC5CC(C(C(O5)C)OC6CCC(C(O6)C)OC7CCC(C(O7)C)O)N(C)C)OC8CC(C(C(O8)C)O)N(C)C
BGC0001569_dechlorocuracomycin	CC[C@H](C)[C@@H]3NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(C(O)C(N)=O)NC(=O)[C@H](CCCN)NC3=O
BGC0001570_deimino-antipain	CC[C@H](C)[C@@H]3NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(C(O)C(N)=O)NC(=O)[C@H](CCCN)NC3=O
BGC0001571_demethoxyviridin	C[C@]12[C@@H](CC(=O)C3=COC(=C31)C(=O)C4=C2C=CC5=C4CCC5=O)O
BGC0001572_desferrioxamine_e	C1CCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O
BGC0001573_dihydrolysergic_acid	CN1CC(CC2C1CC3=CNC4=CC=CC2=C34)C(=O)O
BGC0001574_diisonitrile_antibiotic_sf2768	CN1CC(CC2C1CC3=CNC4=CC=CC2=C34)C(=O)O
BGC0001575_dipeptide_aldehydes	CN1CC(CC2C1CC3=CNC4=CC=CC2=C34)C(=O)O
BGC0001576_divamide_a	CN1CC(CC2C1CC3=CNC4=CC=CC2=C34)C(=O)O
BGC0001577_divamide_b	CN1CC(CC2C1CC3=CNC4=CC=CC2=C34)C(=O)O
BGC0001578_duclauxin	CC1=CC(=C2C3=C1C(=O)C4[C@@H]([C@@]3(COC2=O)[C@@H]5[C@]4(C6=C7C(=COC(=O)C7=C(C=C6C)O)C5=O)OC)OC(=O)C)O
BGC0001579_duramycin	C[C@@H]1[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]3CSC[C@H]4C(=O)N[C@@H](CS1)C(=O)N[C@@H](CNCCCC[C@H](NC(=O)[C@H]([C@H](SC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4)CCC(=O)N)CCCCN)N)C)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC3=O)[C@H](C(=O)O)O)CC(=O)N)C(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N2)CC6=CC=CC=C6)CC7=CC=CC=C7)C(C)C)CC8=CC=CC=C8
BGC0001580_ebelactone	CC[C@@H](C)[C@H]([C@H](C)C(=O)[C@H](C)/C=C(\C)/C[C@H](C)[C@H]1[C@@H](C(=O)O1)C)O
BGC0001581_eco-02301	CC1C(C(C(C(O1)OC(C/C=C/C=C/C=C/C=C/C=C/C(C(C)C(C(C)/C=C/CC/C=C/C=C/C=C/C=C/C(=O)NC2=C(CCC2=O)O)O)O)C(C)C(=O)CC(CC(CC(/C=C/CC(CC(CC(CC(/C=C/CC(CC(CCC[NH3+])O)O)O)O)O)O)O)O)O)O)O)O
BGC0001582_ecumicin	[H][C@]1(NC(=O)[C@@H](NC(=O)[C@H](CC2=CNC3=CC=CC(OC)=C23)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@]([H])([C@@H](C)O)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C)[C@@H](C)OC(=O)[C@@H](NC1=O)C(C)C)C(C)C)C(C)C)C(C)C)[C@H](O)C1=CC=CC=C1
BGC0001583_emodin	CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)O)O
BGC0001584_c-1027	C=c7oc6cc(OC)cc(C(=O)O[C@H]1COC(=O)C[C@H](N)c5cc(O)c(O[C@@H]3C#C/C=C1\C#C/C2=C/C=C\[C@@]23OC4OC(C)(C)C(N(C)C)C(O)C4O)c(Cl)c5)c6[nH]c7=O
BGC0001585_melinacidin_iv	CN1C(=O)C23C(C4(C(N2C(=O)C1(SS3)CO)NC5=CC=CC=C54)C67C(C89C(=O)N(C(C(=O)N8C6NC1=CC=CC=C71)(SS9)CO)C)O)O
BGC0001586_eps273	CN1C(=O)C23C(C4(C(N2C(=O)C1(SS3)CO)NC5=CC=CC=C54)C67C(C89C(=O)N(C(C(=O)N8C6NC1=CC=CC=C71)(SS9)CO)C)O)O
BGC0001587_ethylenediaminesuccinic_acid_hydroxyarginine_(edha)	CN1C(=O)C23C(C4(C(N2C(=O)C1(SS3)CO)NC5=CC=CC=C54)C67C(C89C(=O)N(C(C(=O)N8C6NC1=CC=CC=C71)(SS9)CO)C)O)O
BGC0001588_exopolysaccharides	CN1C(=O)C23C(C4(C(N2C(=O)C1(SS3)CO)NC5=CC=CC=C54)C67C(C89C(=O)N(C(C(=O)N8C6NC1=CC=CC=C71)(SS9)CO)C)O)O
BGC0001589_exopolysaccharides	CN1C(=O)C23C(C4(C(N2C(=O)C1(SS3)CO)NC5=CC=CC=C54)C67C(C89C(=O)N(C(C(=O)N8C6NC1=CC=CC=C71)(SS9)CO)C)O)O
BGC0001590_formicamycins_a-m	CN1C(=O)C23C(C4(C(N2C(=O)C1(SS3)CO)NC5=CC=CC=C54)C67C(C89C(=O)N(C(C(=O)N8C6NC1=CC=CC=C71)(SS9)CO)C)O)O
BGC0001591_fatty_acid_enol_ester	CN1C(=O)C23C(C4(C(N2C(=O)C1(SS3)CO)NC5=CC=CC=C54)C67C(C89C(=O)N(C(C(=O)N8C6NC1=CC=CC=C71)(SS9)CO)C)O)O
BGC0001592_ferroverdin	C=CC1=CC=C(C=C1)OC(=O)C2=CC(=C(C=C2)[O-])N=O.C=CC1=CC=C(C=C1)OC(=O)C2=CC(=C(C=C2)[O-])N=O.C=CC1=CC=C(C=C1)OC(=O)C2=CC(=C(C=C2)[O-])N=O.[Na+].[Fe+2]
BGC0001593_ficellomycin	CC(C)C(C(=O)NC(C1CC(C2N1C2)N=C(N)N)C(=O)O)N
BGC0001594_fischerindole	[C]=NC1C2c3c([nH]c4ccccc34)C(C)(C)C2CC(Cl)C1(C)C=C
BGC0001595_fischerindole	[C]=NC1C2c3c([nH]c4ccccc34)C(C)(C)C2CC(Cl)C1(C)C=C
BGC0001596_fluostatins_m-q	[C]=NC1C2c3c([nH]c4ccccc34)C(C)(C)C2CC(Cl)C1(C)C=C
BGC0001597_fluvirucin_b2	CCC1CCCC(CC)C(=O)NCCCC(CC)C(CC1)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](N)[C@H]1O
BGC0001598_foxicins_a-d	CCC1CCCC(CC)C(=O)NCCCC(CC)C(CC1)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](N)[C@H]1O
BGC0001599_fragin	CCCCCCCC(=O)NCC(C(C)C)N(N=O)O
BGC0001600_fusarielin_h	CCCCCCCC(=O)NCC(C(C)C)N(N=O)O
BGC0001601_gassericin-s	CCCCCCCC(=O)NCC(C(C)C)N(N=O)O
BGC0001602_gassericin-t	CCCCCCCC(=O)NCC(C(C)C)N(N=O)O
BGC0001603_gentamicin	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)O)N)N)N)O
BGC0001604_gibberellin	CC12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O
BGC0001605_gibberellin	CC12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O
BGC0001606_gibepyrone_a	C\C=C(/C)C1=CC=C(C)C(=O)O1
BGC0001607_gilvusmycin	CC1=CNC2=C1C34CC3CN(C4=CC2=O)C(=O)C5=CC6=C7CCN(C7=C(C(=C6N5)OC)O)C(=O)C8=CC9=C1CCN(C1=C(C(=C9N8)OC)O)C(=O)C
